Loan ID,Origination Date,Purchase Date,Loan_Segment,FICO_Range,Region,Gender,Employment_Type,Market_Channel
14829,7/1/2022,7/5/2022,Other,>750,Mid West,Male,Other,Phone
160071,7/1/2022,7/5/2022,Other,700-750,East,Male,Self-Employed,Phone
710244,7/1/2022,7/5/2022,Other,700-750,East,Male,Part-Time,Phone
430064,7/1/2022,7/5/2022,Other,650-700,Mid West,Male,Full-Time,Email-Campaign
712863,7/1/2022,7/5/2022,Other,>750,Mid West,Male,Full-Time,Online
304112,7/1/2022,7/5/2022,Other,<625,West,Male,Self-Employed,Online
615087,7/1/2022,7/5/2022,Other,700-750,South,Male,Self-Employed,Email-Campaign
409374,7/1/2022,7/5/2022,Other,650-700,South,Male,Part-Time,Phone
109266,7/1/2022,7/5/2022,Other,<625,South,Male,Full-Time,Email-Campaign
295630,7/1/2022,7/5/2022,Other,700-750,East,Male,Full-Time,Email-Campaign
376373,7/1/2022,7/5/2022,Other,650-700,North West,Male,Full-Time,Online
700071,7/1/2022,7/5/2022,Other,>750,Mid West,Male,Self-Employed,Phone
398581,7/1/2022,7/5/2022,Other,650-700,East,Male,Self-Employed,Email-Campaign
738462,7/1/2022,7/5/2022,Other,<625,Mid West,Male,Other,Online
721154,7/1/2022,7/5/2022,Other,<625,East,Male,Self-Employed,Email-Campaign
145036,7/1/2022,7/5/2022,Other,625-650,North West,Male,Part-Time,Online
486455,7/1/2022,7/5/2022,Other,625-650,East,Male,Other,Online
731529,7/1/2022,7/5/2022,Other,700-750,South,Male,Full-Time,Phone
41099,7/1/2022,7/5/2022,Other,<625,South,Male,Full-Time,Email-Campaign
751031,7/1/2022,7/5/2022,Other,625-650,South,Male,Self-Employed,Phone
38425,7/1/2022,7/5/2022,Other,625-650,Mid West,Male,Self-Employed,Online
584291,7/1/2022,7/5/2022,Other,650-700,West,Male,Self-Employed,Phone
147982,7/1/2022,7/5/2022,Other,<625,North West,Male,Self-Employed,Email-Campaign
280908,7/6/2022,7/11/2022,Other,>750,West,Male,Full-Time,Phone
467485,7/1/2022,7/5/2022,Other,<625,South,Male,Part-Time,Email-Campaign
147839,7/1/2022,7/5/2022,Other,<625,North West,Male,Part-Time,Phone
89161,7/1/2022,7/5/2022,Other,<625,East,Male,Self-Employed,Online
992665,7/1/2022,7/5/2022,Other,650-700,East,Male,Other,Phone
960548,7/1/2022,7/5/2022,Other,<625,Mid West,Male,Full-Time,Phone
993034,7/1/2022,7/5/2022,Other,650-700,South,Male,Part-Time,Phone
218725,7/1/2022,7/5/2022,Other,700-750,North West,Male,Self-Employed,Online
494080,7/1/2022,7/5/2022,Other,700-750,West,Male,Other,Email-Campaign
332528,7/1/2022,7/5/2022,Other,700-750,East,Male,Part-Time,Email-Campaign
680030,7/1/2022,7/5/2022,Other,625-650,South,Male,Full-Time,Phone
402112,7/1/2022,7/5/2022,Other,625-650,Mid West,Male,Other,Online
196974,7/1/2022,7/5/2022,Other,650-700,East,Male,Self-Employed,Online
730661,7/1/2022,7/5/2022,Other,<625,West,Male,Part-Time,Email-Campaign
262027,7/1/2022,7/5/2022,Other,625-650,South,Male,Other,Phone
401978,7/1/2022,7/5/2022,Other,700-750,South,Male,Part-Time,Online
262781,7/1/2022,7/5/2022,Other,625-650,West,Male,Full-Time,Online
447141,7/1/2022,7/5/2022,Other,625-650,Mid West,Male,Part-Time,Email-Campaign
56363,7/1/2022,7/5/2022,Other,<625,West,Male,Part-Time,Phone
641599,7/1/2022,7/5/2022,Other,700-750,West,Male,Other,Online
618169,7/1/2022,7/5/2022,Other,625-650,South,Male,Full-Time,Phone
688624,7/1/2022,7/5/2022,Other,650-700,West,Male,Full-Time,Online
507552,7/1/2022,7/5/2022,Other,>750,West,Male,Self-Employed,Phone
874319,7/5/2022,7/8/2022,Other,>750,Mid West,Male,Other,Online
243426,7/1/2022,7/5/2022,Other,<625,East,Male,Other,Phone
982730,7/1/2022,7/5/2022,Other,625-650,North West,Male,Full-Time,Online
997022,7/1/2022,7/5/2022,Other,>750,Mid West,Male,Full-Time,Email-Campaign
923363,7/1/2022,7/5/2022,Other,650-700,South,Male,Self-Employed,Phone
939851,7/1/2022,7/5/2022,Other,<625,East,Male,Other,Email-Campaign
239847,7/1/2022,7/5/2022,Other,700-750,North West,Male,Full-Time,Phone
836312,7/1/2022,7/5/2022,Other,<625,West,Male,Part-Time,Email-Campaign
738075,7/1/2022,7/5/2022,Other,625-650,East,Male,Self-Employed,Online
125735,7/1/2022,7/5/2022,Other,700-750,East,Male,Part-Time,Phone
33717,7/1/2022,7/5/2022,Other,>750,North West,Male,Other,Email-Campaign
721575,7/1/2022,7/5/2022,Other,>750,West,Male,Other,Online
128563,7/1/2022,7/5/2022,Other,<625,West,Male,Self-Employed,Phone
242263,7/1/2022,7/5/2022,Other,<625,North West,Male,Full-Time,Phone
119641,7/1/2022,7/5/2022,Other,>750,Mid West,Male,Self-Employed,Online
925472,7/1/2022,7/5/2022,Other,700-750,Mid West,Male,Part-Time,Online
246239,7/1/2022,7/5/2022,Other,700-750,West,Male,Other,Online
287206,7/1/2022,7/5/2022,Other,625-650,North West,Male,Other,Email-Campaign
463617,7/1/2022,7/5/2022,Other,700-750,West,Male,Self-Employed,Phone
11347,7/1/2022,7/5/2022,Other,650-700,East,Male,Self-Employed,Online
361615,7/1/2022,7/5/2022,Other,625-650,East,Male,Full-Time,Phone
662043,7/1/2022,7/5/2022,Other,625-650,North West,Male,Full-Time,Email-Campaign
544682,7/1/2022,7/5/2022,Other,<625,Mid West,Male,Self-Employed,Online
698626,7/1/2022,7/5/2022,Other,<625,East,Male,Full-Time,Online
445912,7/1/2022,7/5/2022,Other,700-750,South,Male,Full-Time,Online
67747,7/1/2022,7/5/2022,Other,650-700,East,Male,Other,Email-Campaign
768728,7/1/2022,7/5/2022,Other,<625,South,Male,Full-Time,Email-Campaign
69164,7/1/2022,7/5/2022,Other,<625,West,Male,Self-Employed,Email-Campaign
716168,7/1/2022,7/5/2022,Other,<625,West,Male,Other,Email-Campaign
915114,7/1/2022,7/5/2022,Other,<625,Mid West,Male,Part-Time,Online
38162,7/1/2022,7/5/2022,Other,625-650,Mid West,Male,Self-Employed,Email-Campaign
406999,7/1/2022,7/5/2022,Other,<625,North West,Male,Full-Time,Email-Campaign
827183,7/1/2022,7/5/2022,Other,<625,East,Male,Part-Time,Email-Campaign
499610,7/1/2022,7/5/2022,Other,>750,West,Male,Part-Time,Online
701708,7/1/2022,7/5/2022,Other,<625,West,Male,Self-Employed,Online
89804,7/1/2022,7/5/2022,Other,650-700,Mid West,Male,Other,Online
712494,7/1/2022,7/5/2022,Other,<625,Mid West,Male,Other,Email-Campaign
879297,7/1/2022,7/5/2022,Other,625-650,North West,Male,Full-Time,Online
661337,7/1/2022,7/5/2022,Other,<625,Mid West,Male,Self-Employed,Email-Campaign
382164,7/1/2022,7/5/2022,Other,650-700,South,Male,Full-Time,Phone
623727,7/1/2022,7/5/2022,Other,700-750,East,Male,Part-Time,Online
712423,7/1/2022,7/5/2022,Other,625-650,South,Male,Self-Employed,Online
474353,7/1/2022,7/5/2022,Other,650-700,North West,Male,Part-Time,Online
453810,7/1/2022,7/5/2022,Other,700-750,East,Male,Self-Employed,Phone
591979,7/1/2022,7/5/2022,Other,<625,East,Male,Part-Time,Email-Campaign
413466,7/1/2022,7/5/2022,Other,650-700,East,Male,Other,Online
971597,7/1/2022,7/5/2022,Other,700-750,South,Male,Other,Phone
806429,7/1/2022,7/5/2022,Other,650-700,East,Male,Self-Employed,Email-Campaign
529187,7/1/2022,7/5/2022,Other,<625,East,Male,Part-Time,Online
664280,7/1/2022,7/5/2022,Other,700-750,South,Male,Part-Time,Email-Campaign
381277,7/1/2022,7/5/2022,Other,625-650,North West,Male,Self-Employed,Phone
403187,7/1/2022,7/5/2022,Other,625-650,North West,Male,Part-Time,Phone
685390,7/1/2022,7/5/2022,Other,700-750,North West,Male,Full-Time,Online
439132,7/1/2022,7/5/2022,Other,650-700,Mid West,Male,Full-Time,Phone
463972,7/1/2022,7/5/2022,Other,625-650,Mid West,Male,Other,Online
627929,7/1/2022,7/5/2022,Other,625-650,South,Male,Other,Email-Campaign
191815,7/1/2022,7/5/2022,Other,700-750,East,Male,Self-Employed,Online
534266,7/1/2022,7/5/2022,Other,650-700,South,Male,Other,Phone
697292,7/1/2022,7/5/2022,Other,>750,East,Male,Part-Time,Email-Campaign
60914,7/1/2022,7/5/2022,Other,650-700,Mid West,Male,Full-Time,Phone
201351,7/1/2022,7/5/2022,Other,650-700,East,Male,Full-Time,Email-Campaign
633306,7/1/2022,7/5/2022,Other,700-750,Mid West,Male,Other,Online
593036,7/1/2022,7/5/2022,Other,650-700,South,Male,Other,Phone
649740,7/1/2022,7/5/2022,Other,>750,Mid West,Male,Self-Employed,Phone
626079,7/1/2022,7/5/2022,Other,625-650,East,Male,Other,Online
77832,7/1/2022,7/5/2022,Other,>750,West,Male,Self-Employed,Email-Campaign
1173,7/6/2022,7/11/2022,Other,<625,North West,Male,Self-Employed,Email-Campaign
298462,7/1/2022,7/5/2022,Other,>750,Mid West,Male,Other,Email-Campaign
444139,7/1/2022,7/5/2022,Other,>750,North West,Male,Full-Time,Online
671795,7/1/2022,7/5/2022,Other,650-700,South,Male,Full-Time,Online
640896,7/1/2022,7/5/2022,Other,>750,West,Male,Other,Online
16096,7/1/2022,7/5/2022,Other,625-650,Mid West,Male,Full-Time,Email-Campaign
315767,7/1/2022,7/5/2022,Other,650-700,North West,Male,Full-Time,Phone
24610,7/6/2022,7/11/2022,Other,650-700,West,Male,Full-Time,Phone
905746,7/1/2022,7/5/2022,Other,700-750,South,Male,Part-Time,Email-Campaign
187134,7/1/2022,7/5/2022,Other,625-650,West,Male,Other,Online
568311,7/1/2022,7/5/2022,Other,700-750,Mid West,Male,Self-Employed,Email-Campaign
329106,7/1/2022,7/5/2022,Other,650-700,East,Male,Full-Time,Online
334509,7/1/2022,7/5/2022,Other,625-650,South,Male,Other,Online
564737,7/1/2022,7/5/2022,Other,>750,West,Male,Other,Phone
688794,7/1/2022,7/5/2022,Other,700-750,North West,Male,Full-Time,Email-Campaign
286343,7/1/2022,7/5/2022,Other,625-650,East,Male,Part-Time,Online
148411,7/1/2022,7/5/2022,Other,625-650,Mid West,Male,Full-Time,Email-Campaign
819246,7/1/2022,7/5/2022,Other,625-650,East,Male,Part-Time,Phone
173985,7/1/2022,7/5/2022,Other,650-700,North West,Male,Self-Employed,Online
284387,7/1/2022,7/5/2022,Other,>750,West,Male,Self-Employed,Email-Campaign
979355,7/1/2022,7/5/2022,Other,625-650,West,Male,Full-Time,Phone
476139,7/1/2022,7/5/2022,Other,>750,West,Male,Part-Time,Email-Campaign
460961,7/1/2022,7/5/2022,Other,650-700,North West,Male,Self-Employed,Online
637408,7/1/2022,7/5/2022,Other,650-700,West,Male,Full-Time,Email-Campaign
931741,7/1/2022,7/5/2022,Other,650-700,West,Male,Full-Time,Phone
930043,7/1/2022,7/5/2022,Other,625-650,Mid West,Male,Self-Employed,Email-Campaign
822092,7/1/2022,7/5/2022,Other,625-650,East,Male,Self-Employed,Email-Campaign
956976,7/1/2022,7/5/2022,Other,700-750,East,Male,Part-Time,Phone
373050,7/1/2022,7/5/2022,Other,<625,East,Male,Full-Time,Phone
345160,7/1/2022,7/5/2022,Other,700-750,West,Male,Part-Time,Online
712135,7/1/2022,7/5/2022,Other,<625,East,Male,Other,Phone
774506,7/1/2022,7/5/2022,Other,<625,West,Male,Part-Time,Email-Campaign
764926,7/1/2022,7/5/2022,Other,<625,West,Male,Part-Time,Online
217597,7/1/2022,7/5/2022,Other,650-700,West,Male,Part-Time,Online
995196,7/1/2022,7/5/2022,Other,700-750,West,Male,Full-Time,Phone
251126,7/1/2022,7/5/2022,Other,625-650,Mid West,Male,Other,Email-Campaign
278946,7/1/2022,7/5/2022,Other,625-650,East,Male,Part-Time,Email-Campaign
468146,7/1/2022,7/5/2022,Other,<625,East,Male,Self-Employed,Online
535739,7/1/2022,7/5/2022,Other,<625,West,Male,Full-Time,Online
224802,7/1/2022,7/5/2022,Other,<625,East,Male,Full-Time,Phone
916429,7/1/2022,7/5/2022,Other,<625,East,Male,Part-Time,Email-Campaign
259174,7/1/2022,7/5/2022,Other,650-700,East,Male,Self-Employed,Phone
406992,7/1/2022,7/5/2022,Other,>750,West,Male,Full-Time,Online
974718,7/1/2022,7/5/2022,Other,625-650,Mid West,Male,Full-Time,Phone
279338,7/1/2022,7/5/2022,Other,700-750,West,Male,Part-Time,Phone
625938,7/1/2022,7/5/2022,Other,650-700,Mid West,Male,Part-Time,Email-Campaign
508623,7/1/2022,7/5/2022,Other,<625,Mid West,Male,Other,Email-Campaign
47725,7/1/2022,7/5/2022,Other,625-650,North West,Male,Part-Time,Online
77567,7/1/2022,7/5/2022,Other,650-700,East,Male,Full-Time,Phone
962595,7/1/2022,7/5/2022,Other,>750,South,Male,Self-Employed,Online
526775,7/1/2022,7/5/2022,Other,625-650,North West,Male,Self-Employed,Phone
35320,7/1/2022,7/5/2022,Other,625-650,West,Male,Full-Time,Online
308441,7/1/2022,7/5/2022,Other,625-650,West,Male,Other,Phone
408161,7/1/2022,7/5/2022,Other,650-700,South,Male,Full-Time,Phone
989579,7/1/2022,7/5/2022,Other,>750,East,Male,Part-Time,Phone
845530,7/1/2022,7/5/2022,Other,<625,Mid West,Male,Other,Online
984676,7/1/2022,7/5/2022,Other,<625,Mid West,Male,Full-Time,Phone
537637,7/1/2022,7/5/2022,Other,625-650,South,Male,Part-Time,Email-Campaign
214985,7/1/2022,7/5/2022,Other,625-650,Mid West,Male,Full-Time,Online
958349,7/1/2022,7/5/2022,Other,625-650,North West,Male,Part-Time,Online
965086,7/1/2022,7/5/2022,Other,650-700,South,Male,Part-Time,Email-Campaign
770232,7/1/2022,7/5/2022,Other,625-650,Mid West,Male,Full-Time,Email-Campaign
251387,7/1/2022,7/5/2022,Other,700-750,South,Male,Self-Employed,Email-Campaign
321385,7/1/2022,7/5/2022,Other,650-700,Mid West,Male,Other,Email-Campaign
269117,7/1/2022,7/5/2022,Other,625-650,North West,Male,Part-Time,Email-Campaign
732322,7/1/2022,7/5/2022,Other,700-750,North West,Male,Full-Time,Online
188700,7/1/2022,7/5/2022,Other,>750,East,Male,Part-Time,Phone
541178,7/1/2022,7/5/2022,Other,<625,South,Male,Other,Online
629382,7/1/2022,7/5/2022,Other,700-750,Mid West,Male,Full-Time,Phone
485840,7/1/2022,7/5/2022,Other,650-700,West,Male,Other,Online
105302,7/1/2022,7/5/2022,Other,700-750,South,Male,Part-Time,Email-Campaign
229184,7/1/2022,7/5/2022,Other,625-650,Mid West,Male,Other,Phone
377878,7/1/2022,7/5/2022,Other,700-750,North West,Male,Part-Time,Email-Campaign
812420,7/1/2022,7/5/2022,Other,>750,East,Male,Other,Phone
491958,7/1/2022,7/5/2022,Other,700-750,West,Male,Part-Time,Email-Campaign
320534,7/1/2022,7/5/2022,Other,>750,South,Male,Full-Time,Email-Campaign
191367,7/1/2022,7/5/2022,Other,700-750,Mid West,Male,Other,Phone
938556,7/1/2022,7/5/2022,Other,625-650,East,Male,Self-Employed,Online
68743,7/1/2022,7/5/2022,Other,650-700,East,Male,Self-Employed,Email-Campaign
905998,7/1/2022,7/5/2022,Other,>750,East,Male,Part-Time,Online
13827,7/1/2022,7/5/2022,Other,650-700,West,Male,Other,Phone
935495,7/1/2022,7/5/2022,Other,>750,North West,Male,Full-Time,Phone
636680,7/5/2022,7/8/2022,Other,625-650,West,Male,Self-Employed,Online
64583,7/1/2022,7/5/2022,Other,650-700,Mid West,Male,Full-Time,Phone
454473,7/1/2022,7/5/2022,Other,650-700,West,Male,Full-Time,Online
237279,7/1/2022,7/5/2022,Other,<625,East,Male,Part-Time,Phone
883399,7/1/2022,7/5/2022,Other,650-700,South,Male,Part-Time,Online
750265,7/1/2022,7/5/2022,Other,<625,Mid West,Male,Part-Time,Phone
77578,7/1/2022,7/5/2022,Other,>750,North West,Male,Other,Phone
486321,7/1/2022,7/5/2022,Other,>750,West,Male,Full-Time,Email-Campaign
114282,7/1/2022,7/5/2022,Other,625-650,West,Male,Full-Time,Phone
14492,7/1/2022,7/5/2022,Other,650-700,South,Male,Part-Time,Online
947688,7/1/2022,7/5/2022,Other,625-650,South,Male,Part-Time,Online
91179,7/1/2022,7/5/2022,Other,650-700,Mid West,Male,Part-Time,Email-Campaign
984774,7/1/2022,7/5/2022,Other,625-650,Mid West,Male,Other,Phone
667065,7/1/2022,7/5/2022,Other,700-750,West,Male,Part-Time,Email-Campaign
111513,7/1/2022,7/5/2022,Other,625-650,North West,Male,Full-Time,Online
762796,7/1/2022,7/5/2022,Other,650-700,North West,Male,Part-Time,Email-Campaign
397822,7/1/2022,7/5/2022,Other,650-700,South,Male,Self-Employed,Phone
556287,7/1/2022,7/5/2022,Other,>750,East,Male,Full-Time,Phone
533795,7/1/2022,7/5/2022,Other,700-750,East,Male,Self-Employed,Online
494707,7/1/2022,7/5/2022,Other,650-700,Mid West,Male,Other,Email-Campaign
607032,7/1/2022,7/5/2022,Other,625-650,West,Male,Other,Email-Campaign
867067,7/1/2022,7/5/2022,Other,<625,South,Male,Part-Time,Online
204726,7/1/2022,7/5/2022,Other,650-700,East,Male,Part-Time,Phone
374053,7/1/2022,7/5/2022,Other,>750,East,Male,Part-Time,Online
367942,7/1/2022,7/5/2022,Other,<625,North West,Male,Part-Time,Online
471743,7/1/2022,7/5/2022,Other,<625,North West,Male,Other,Email-Campaign
283843,7/1/2022,7/5/2022,Other,>750,West,Male,Self-Employed,Email-Campaign
55279,7/1/2022,7/5/2022,Other,700-750,South,Male,Self-Employed,Email-Campaign
861769,7/1/2022,7/5/2022,Other,700-750,West,Male,Part-Time,Email-Campaign
70313,7/1/2022,7/5/2022,Other,700-750,Mid West,Male,Other,Email-Campaign
415782,7/1/2022,7/5/2022,Other,650-700,East,Male,Full-Time,Online
349858,7/1/2022,7/5/2022,Other,650-700,East,Male,Other,Email-Campaign
893386,7/1/2022,7/5/2022,Other,650-700,South,Male,Full-Time,Email-Campaign
929970,7/1/2022,7/5/2022,Other,700-750,North West,Male,Self-Employed,Phone
625979,7/1/2022,7/5/2022,Other,>750,East,Male,Part-Time,Online
955423,7/1/2022,7/5/2022,Other,650-700,South,Male,Part-Time,Online
143508,7/1/2022,7/5/2022,Other,625-650,Mid West,Male,Part-Time,Phone
252302,7/1/2022,7/5/2022,Other,>750,East,Male,Full-Time,Email-Campaign
976267,7/1/2022,7/5/2022,Other,650-700,South,Male,Self-Employed,Phone
592203,7/1/2022,7/5/2022,Other,700-750,West,Male,Part-Time,Phone
847203,7/1/2022,7/5/2022,Other,625-650,South,Male,Self-Employed,Online
525487,7/1/2022,7/5/2022,Other,625-650,South,Male,Self-Employed,Online
251782,7/1/2022,7/5/2022,Other,700-750,Mid West,Male,Full-Time,Online
111371,7/1/2022,7/5/2022,Other,650-700,West,Male,Other,Email-Campaign
464690,7/1/2022,7/5/2022,Other,<625,Mid West,Male,Full-Time,Email-Campaign
244546,7/1/2022,7/5/2022,Other,<625,Mid West,Male,Other,Email-Campaign
827751,7/1/2022,7/5/2022,Other,<625,Mid West,Male,Other,Phone
832591,7/1/2022,7/5/2022,Other,650-700,East,Male,Self-Employed,Phone
908572,7/6/2022,7/11/2022,Other,<625,South,Male,Self-Employed,Email-Campaign
911727,7/1/2022,7/5/2022,Other,650-700,North West,Male,Full-Time,Phone
715817,7/1/2022,7/5/2022,Other,>750,North West,Male,Full-Time,Email-Campaign
89294,7/1/2022,7/5/2022,Other,>750,Mid West,Male,Other,Phone
466819,7/1/2022,7/5/2022,Other,700-750,North West,Male,Other,Phone
719168,7/1/2022,7/5/2022,Other,650-700,Mid West,Male,Self-Employed,Email-Campaign
630947,7/1/2022,7/5/2022,Other,650-700,West,Male,Part-Time,Email-Campaign
890434,7/1/2022,7/5/2022,Other,625-650,West,Male,Self-Employed,Online
109343,7/1/2022,7/5/2022,Other,650-700,West,Male,Part-Time,Online
353957,7/1/2022,7/5/2022,Other,>750,East,Male,Other,Phone
52462,7/1/2022,7/5/2022,Other,625-650,East,Male,Part-Time,Online
371787,7/1/2022,7/5/2022,Other,650-700,South,Male,Full-Time,Email-Campaign
189227,7/1/2022,7/5/2022,Other,625-650,East,Male,Other,Phone
505218,7/1/2022,7/5/2022,Other,>750,North West,Male,Other,Phone
235101,7/1/2022,7/5/2022,Other,625-650,East,Male,Other,Phone
220002,7/1/2022,7/5/2022,Other,>750,Mid West,Male,Part-Time,Phone
824412,7/1/2022,7/5/2022,Other,>750,North West,Male,Self-Employed,Phone
206825,7/1/2022,7/5/2022,Other,<625,West,Male,Full-Time,Email-Campaign
903968,7/1/2022,7/5/2022,Other,650-700,Mid West,Male,Other,Phone
53797,7/1/2022,7/5/2022,Other,>750,East,Male,Self-Employed,Email-Campaign
152783,7/1/2022,7/5/2022,Other,650-700,Mid West,Male,Self-Employed,Online
806624,7/1/2022,7/5/2022,Other,625-650,Mid West,Male,Part-Time,Email-Campaign
86463,7/1/2022,7/5/2022,Other,625-650,East,Male,Other,Online
177847,7/6/2022,7/11/2022,Other,625-650,East,Male,Part-Time,Phone
633780,7/6/2022,7/11/2022,Other,650-700,North West,Male,Other,Email-Campaign
511017,7/1/2022,7/5/2022,Other,<625,East,Male,Part-Time,Email-Campaign
49215,7/1/2022,7/5/2022,Other,<625,East,Male,Other,Email-Campaign
86889,7/1/2022,7/5/2022,Other,>750,South,Male,Self-Employed,Phone
193440,7/1/2022,7/5/2022,Other,>750,South,Male,Full-Time,Email-Campaign
319655,7/1/2022,7/5/2022,Other,<625,North West,Male,Part-Time,Phone
416993,7/1/2022,7/5/2022,Other,>750,West,Male,Self-Employed,Online
409596,7/1/2022,7/5/2022,Other,<625,North West,Male,Full-Time,Online
113899,7/1/2022,7/5/2022,Other,>750,South,Male,Self-Employed,Phone
111475,7/1/2022,7/5/2022,Other,625-650,North West,Male,Part-Time,Email-Campaign
802379,7/1/2022,7/5/2022,Other,700-750,East,Male,Full-Time,Email-Campaign
525724,7/6/2022,7/11/2022,Other,>750,Mid West,Male,Self-Employed,Online
568859,7/1/2022,7/5/2022,Other,<625,South,Male,Full-Time,Phone
678654,7/6/2022,7/11/2022,Other,<625,West,Male,Self-Employed,Online
380208,7/1/2022,7/5/2022,Other,>750,Mid West,Male,Part-Time,Online
539025,7/1/2022,7/5/2022,Other,>750,South,Male,Other,Email-Campaign
885936,7/1/2022,7/5/2022,Other,625-650,Mid West,Male,Other,Online
830446,7/1/2022,7/5/2022,Other,700-750,North West,Male,Other,Phone
741646,7/1/2022,7/5/2022,Other,700-750,South,Male,Other,Email-Campaign
492207,7/1/2022,7/5/2022,Other,700-750,North West,Male,Self-Employed,Phone
699955,7/1/2022,7/5/2022,Other,<625,North West,Male,Other,Phone
219555,7/1/2022,7/5/2022,Other,650-700,West,Male,Self-Employed,Phone
308767,7/6/2022,7/11/2022,Other,<625,West,Male,Other,Email-Campaign
166704,7/1/2022,7/5/2022,Other,<625,South,Male,Self-Employed,Email-Campaign
865274,7/1/2022,7/5/2022,Other,625-650,West,Male,Full-Time,Email-Campaign
464943,7/1/2022,7/5/2022,Other,700-750,East,Male,Full-Time,Phone
595842,7/1/2022,7/5/2022,Other,625-650,East,Male,Full-Time,Phone
543469,7/1/2022,7/5/2022,Other,>750,Mid West,Male,Self-Employed,Online
463923,7/1/2022,7/5/2022,Other,700-750,East,Male,Full-Time,Phone
892843,7/1/2022,7/5/2022,Other,700-750,West,Male,Other,Email-Campaign
133270,7/1/2022,7/5/2022,Other,625-650,South,Male,Self-Employed,Email-Campaign
170697,7/1/2022,7/5/2022,Other,700-750,West,Male,Other,Phone
152814,7/1/2022,7/5/2022,Other,>750,South,Male,Full-Time,Phone
707185,7/1/2022,7/5/2022,Other,700-750,East,Male,Part-Time,Email-Campaign
382575,7/1/2022,7/5/2022,Other,>750,East,Male,Self-Employed,Online
58897,7/1/2022,7/5/2022,Other,700-750,West,Male,Other,Online
311094,7/1/2022,7/5/2022,Other,>750,Mid West,Male,Other,Email-Campaign
650999,7/1/2022,7/5/2022,Other,<625,South,Male,Other,Online
936933,7/1/2022,7/5/2022,Other,625-650,North West,Male,Part-Time,Email-Campaign
45111,7/1/2022,7/5/2022,Other,>750,Mid West,Male,Part-Time,Online
322071,7/1/2022,7/5/2022,Other,625-650,Mid West,Male,Other,Phone
761601,7/1/2022,7/5/2022,Other,650-700,North West,Male,Part-Time,Email-Campaign
581901,7/1/2022,7/5/2022,Other,700-750,East,Male,Part-Time,Email-Campaign
960484,7/1/2022,7/5/2022,Other,700-750,South,Male,Full-Time,Email-Campaign
976416,7/1/2022,7/5/2022,Other,700-750,West,Male,Self-Employed,Email-Campaign
308217,7/1/2022,7/5/2022,Other,700-750,West,Male,Other,Phone
924501,7/1/2022,7/5/2022,Other,<625,South,Male,Part-Time,Email-Campaign
770491,7/1/2022,7/5/2022,Other,>750,North West,Male,Full-Time,Email-Campaign
730402,7/1/2022,7/5/2022,Other,700-750,South,Male,Part-Time,Email-Campaign
831769,7/1/2022,7/5/2022,Other,>750,North West,Male,Other,Phone
855678,7/1/2022,7/5/2022,Other,625-650,South,Male,Other,Phone
641575,7/6/2022,7/11/2022,Other,>750,West,Male,Full-Time,Email-Campaign
576178,7/1/2022,7/5/2022,Other,625-650,Mid West,Male,Self-Employed,Phone
883476,7/1/2022,7/5/2022,Other,650-700,West,Male,Part-Time,Phone
685141,7/1/2022,7/5/2022,Other,650-700,North West,Male,Full-Time,Phone
651789,7/1/2022,7/5/2022,Other,<625,West,Male,Self-Employed,Online
198490,7/1/2022,7/5/2022,Other,700-750,Mid West,Male,Part-Time,Phone
290155,7/1/2022,7/5/2022,Other,700-750,South,Male,Other,Phone
943136,7/1/2022,7/5/2022,Other,700-750,South,Male,Self-Employed,Email-Campaign
940495,7/1/2022,7/5/2022,Other,>750,East,Male,Full-Time,Phone
665680,7/1/2022,7/5/2022,Other,>750,Mid West,Male,Full-Time,Online
840787,7/1/2022,7/5/2022,Other,625-650,South,Male,Self-Employed,Email-Campaign
823820,7/1/2022,7/5/2022,Other,625-650,East,Male,Other,Phone
992110,7/1/2022,7/5/2022,Other,700-750,East,Male,Part-Time,Email-Campaign
143703,7/1/2022,7/5/2022,Other,650-700,Mid West,Male,Self-Employed,Phone
58829,7/1/2022,7/5/2022,Other,>750,North West,Male,Part-Time,Email-Campaign
857174,7/1/2022,7/5/2022,Other,700-750,East,Male,Other,Online
658456,7/1/2022,7/5/2022,Other,700-750,East,Male,Self-Employed,Online
221496,7/1/2022,7/5/2022,Other,650-700,West,Male,Self-Employed,Online
720525,7/1/2022,7/5/2022,Other,625-650,North West,Male,Other,Phone
235790,7/1/2022,7/5/2022,Other,650-700,West,Male,Self-Employed,Online
471147,7/1/2022,7/5/2022,Other,>750,East,Male,Full-Time,Email-Campaign
51976,7/1/2022,7/5/2022,Other,<625,West,Male,Full-Time,Email-Campaign
926712,7/1/2022,7/5/2022,Other,700-750,North West,Male,Part-Time,Email-Campaign
48381,7/1/2022,7/5/2022,Other,650-700,South,Male,Self-Employed,Phone
401370,7/1/2022,7/5/2022,Other,700-750,South,Male,Self-Employed,Online
139970,7/1/2022,7/5/2022,Other,<625,North West,Male,Full-Time,Email-Campaign
579621,7/1/2022,7/5/2022,Other,650-700,South,Male,Full-Time,Online
48798,7/1/2022,7/5/2022,Other,700-750,West,Male,Part-Time,Phone
158366,7/1/2022,7/5/2022,Other,700-750,West,Male,Full-Time,Online
524086,7/1/2022,7/5/2022,Other,650-700,Mid West,Male,Self-Employed,Online
595899,7/1/2022,7/5/2022,Other,700-750,Mid West,Male,Part-Time,Phone
